CORDIC_FWL,BACKSUB_FWL,RMSE_Indiv_Fail,RMSE_Total_Val,RMSE_Total_FailFlag
12,12,68,0.00275074900032972,1
12,13,66,0.00274119100430321,1
12,14,67,0.00274965275905445,1
12,15,68,0.00274740063896728,1
12,16,68,0.00274814560639097,1
12,17,68,0.0027484781656411,1
12,18,68,0.0027478981076287,1
13,12,49,0.0017176251382188,1
13,13,48,0.00168387781080137,1
13,14,45,0.00167782079176666,1
13,15,44,0.00167513993869762,1
13,16,44,0.00167331433168861,1
13,17,44,0.00167367018807103,1
13,18,44,0.00167416835213849,1
14,12,35,0.00110243788816399,1
14,13,27,0.000964688894372918,0
14,14,30,0.000963728652238844,0
14,15,29,0.000955087637378217,0
14,16,30,0.000958943685321439,0
14,17,30,0.000957750271909109,0
14,18,30,0.000957944859872123,0
15,12,31,0.000782114608405895,0
15,13,19,0.000707579099698344,0
15,14,23,0.000682846184696494,0
15,15,19,0.000668566018949276,0
15,16,20,0.000669711390428835,0
15,17,21,0.000668186402350467,0
15,18,20,0.000668601995312828,0
16,12,23,0.000804262478668885,0
16,13,24,0.000776764893152359,0
16,14,24,0.000734584469645029,0
16,15,23,0.000713559312001524,0
16,16,23,0.000717528409706848,0
16,17,23,0.0007177512413917,0
16,18,23,0.00071831391758732,0
17,12,28,0.000867432186944441,0
17,13,28,0.000760431247039061,0
17,14,29,0.000723919458063724,0
17,15,26,0.000712357365874235,0
17,16,26,0.00070990962126852,0
17,17,28,0.000713871876205276,0
17,18,28,0.000713921080779391,0
18,12,27,0.00084349696875317,0
18,13,21,0.000699694920608854,0
18,14,23,0.000685114354027622,0
18,15,23,0.000684486353739303,0
18,16,23,0.000688137940676387,0
18,17,22,0.000682446265124711,0
18,18,22,0.000684969339579811,0
