CORDIC_FWL,BACKSUB_FWL,RMSE_Indiv_Fail,RMSE_Total_Val,RMSE_Total_FailFlag
12,12,2,0.00344930189744205,1
12,13,2,0.00351512429142312,1
12,14,2,0.00350778015980809,1
12,15,2,0.00349961571140918,1
12,16,2,0.00350582487689674,1
12,17,2,0.00350563186077074,1
12,18,2,0.00350431121962087,1
13,12,2,0.00153695917423519,1
13,13,2,0.00138079907310369,1
13,14,2,0.00137590627478722,1
13,15,2,0.00137523803186625,1
13,16,2,0.00138186187781742,1
13,17,2,0.00137907924070238,1
13,18,2,0.00137801944647417,1
14,12,1,0.000562346237617063,0
14,13,0,0.000351919303380402,0
14,14,0,0.000395681950810424,0
14,15,0,0.000415923497651819,0
14,16,0,0.000410511861045531,0
14,17,0,0.000411403542801991,0
14,18,0,0.000410391572379097,0
15,12,0,0.000346374910463861,0
15,13,0,0.000266808593392322,0
15,14,0,0.000238934261741733,0
15,15,0,0.000257286905556211,0
15,16,0,0.000261776649609431,0
15,17,0,0.000254113171810966,0
15,18,0,0.000255730472540927,0
16,12,1,0.000573380579780567,0
16,13,1,0.00060641797771671,0
16,14,1,0.000590158024083644,0
16,15,1,0.000587863070065551,0
16,16,1,0.00058346021090256,0
16,17,1,0.000591108700689679,0
16,18,1,0.000589758764211386,0
17,12,1,0.000767064070363535,0
17,13,1,0.000545177453513184,0
17,14,1,0.000597666904217118,0
17,15,1,0.000559764252107488,0
17,16,1,0.00054835701496828,0
17,17,1,0.000563834312578537,0
17,18,1,0.000562755864215066,0
18,12,1,0.000691532972226559,0
18,13,1,0.000503243144031545,0
18,14,1,0.000554519900921622,0
18,15,1,0.000536301522117026,0
18,16,1,0.000538298683843783,0
18,17,1,0.000543403924459003,0
18,18,1,0.000545714570731969,0
