CORDIC_FWL,BACKSUB_FWL,RMSE_Indiv_Fail,RMSE_Total_Val,RMSE_Total_FailFlag
12,12,71,0.0027167800899105,1
12,13,73,0.00273930016155944,1
12,14,74,0.00273124788540043,1
12,15,75,0.00273567893003855,1
12,16,74,0.00273249477012931,1
12,17,74,0.00273361202574905,1
12,18,74,0.0027334574707075,1
12,19,74,0.00273336443847849,1
12,20,74,0.00273336910497645,1
13,12,45,0.00157401798321934,1
13,13,45,0.00155363973821257,1
13,14,45,0.00154813792978744,1
13,15,45,0.0015449551203454,1
13,16,45,0.00154409365534413,1
13,17,45,0.00154567448562269,1
13,18,45,0.00154580128723208,1
13,19,45,0.00154538627232179,1
13,20,45,0.0015456185084376,1
14,12,15,0.000772993963120771,0
14,13,17,0.00070636469192267,0
14,14,15,0.000683303503726407,0
14,15,15,0.000681246534468478,0
14,16,15,0.000682559202023597,0
14,17,15,0.000681803107906289,0
14,18,15,0.000681392159385541,0
14,19,15,0.000681614846858171,0
14,20,15,0.000681497404281358,0
15,12,8,0.000452127334322606,0
15,13,3,0.000314306546965499,0
15,14,5,0.000336174078168064,0
15,15,5,0.000324002282414927,0
15,16,5,0.00032298045082248,0
15,17,5,0.000323514194147021,0
15,18,5,0.000323094662719394,0
15,19,5,0.000323254711524705,0
15,20,5,0.000323231228401613,0
16,12,5,0.000384792884953558,0
16,13,6,0.000287018145181831,0
16,14,5,0.000276186781481431,0
16,15,5,0.000264058960732306,0
16,16,5,0.000264379820107233,0
16,17,5,0.000262822701948097,0
16,18,5,0.000263489017939802,0
16,19,5,0.000263385472942205,0
16,20,5,0.000263382919488878,0
17,12,6,0.00032414286855939,0
17,13,5,0.00026977011121543,0
17,14,1,0.000200160437097624,0
17,15,1,0.000186163776713325,0
17,16,1,0.000187147810129795,0
17,17,2,0.00018130121491825,0
17,18,2,0.000181383146972002,0
17,19,2,0.000181162078052644,0
17,20,2,0.000181059414728146,0
18,12,5,0.000295165197817089,0
18,13,4,0.00023041324521243,0
18,14,1,0.00015857864907585,0
18,15,1,0.000163328075730314,0
18,16,1,0.000153565557132906,0
18,17,1,0.000150136937092464,0
18,18,1,0.000147307631569805,0
18,19,1,0.000147058509157136,0
18,20,1,0.000146948131750778,0
19,12,5,0.00029727532947438,0
19,13,3,0.000228460111855206,0
19,14,2,0.000179907324488021,0
19,15,1,0.000166026713878281,0
19,16,1,0.000155987938387764,0
19,17,1,0.000153534019863264,0
19,18,1,0.000156111587964665,0
19,19,1,0.000154512109239311,0
19,20,1,0.000154607073752483,0
20,12,6,0.000303947038704691,0
20,13,3,0.000235685544872058,0
20,14,1,0.0001612746855242,0
20,15,1,0.000171551869897681,0
20,16,1,0.000154743779166982,0
20,17,1,0.000150116220286551,0
20,18,1,0.000153600724613756,0
20,19,1,0.000151760970011032,0
20,20,1,0.000151841467410873,0
