CORDIC_FWL,BACKSUB_FWL,RMSE_Indiv_Fail,RMSE_Total_Val,RMSE_Total_FailFlag
12,12,82,0.00384662803378914,1
12,13,81,0.00386687603752382,1
12,14,81,0.00385933990089269,1
12,15,81,0.00385917327610838,1
12,16,81,0.00385956787428971,1
12,17,82,0.00386090215103849,1
12,18,81,0.00386018186414772,1
12,19,81,0.00386024275984955,1
12,20,81,0.00386026089434903,1
13,12,51,0.00177002026704426,1
13,13,44,0.00175585169722777,1
13,14,45,0.00174952463571888,1
13,15,46,0.00175659196844121,1
13,16,46,0.00175377762682549,1
13,17,46,0.0017537433465847,1
13,18,46,0.00175335061859981,1
13,19,46,0.00175355440076871,1
13,20,46,0.00175351601479506,1
14,12,26,0.000976541178358885,0
14,13,25,0.000990877127823403,0
14,14,25,0.000928500853931127,0
14,15,26,0.000931126158537856,0
14,16,26,0.000933035345804321,0
14,17,26,0.000932400941839206,0
14,18,26,0.000932484885517895,0
14,19,26,0.000932397976701121,0
14,20,26,0.000932421618067688,0
15,12,11,0.000472749691980556,0
15,13,11,0.000449414912129633,0
15,14,6,0.000393031975857849,0
15,15,5,0.000380065364145408,0
15,16,5,0.000378348144361416,0
15,17,5,0.000378949568253103,0
15,18,5,0.000379144505130086,0
15,19,5,0.000379274916171034,0
15,20,5,0.000379122871362888,0
16,12,6,0.000309952795159836,0
16,13,2,0.000256215367162966,0
16,14,2,0.000251186692466199,0
16,15,1,0.000217910656693005,0
16,16,2,0.000216652151964749,0
16,17,2,0.000215627289425963,0
16,18,2,0.000216088684178917,0
16,19,2,0.000216021960187487,0
16,20,2,0.000215999512704678,0
17,12,5,0.000280210184246891,0
17,13,2,0.000192593948280406,0
17,14,0,0.000110597945614454,0
17,15,1,0.000105066087941205,0
17,16,1,0.000103351948052747,0
17,17,1,0.000101692206383818,0
17,18,1,0.000101162890992959,0
17,19,1,0.000101505970001048,0
17,20,1,0.000101371709810555,0
18,12,5,0.000319404004914965,0
18,13,1,0.000154715054113685,0
18,14,0,8.74142214232156e-05,0
18,15,0,6.5404993152506e-05,0
18,16,0,5.14829453608754e-05,0
18,17,0,5.09385853787934e-05,0
18,18,0,4.98297087828653e-05,0
18,19,0,4.97675052058722e-05,0
18,20,0,4.96907637566176e-05,0
19,12,5,0.00027931926211649,0
19,13,1,0.000162769938547848,0
19,14,0,7.11202059011533e-05,0
19,15,0,4.60696630461479e-05,0
19,16,0,3.87388036095584e-05,0
19,17,0,2.76632328371828e-05,0
19,18,0,3.07844415358495e-05,0
19,19,0,3.00740202999094e-05,0
19,20,0,2.99513202405519e-05,0
20,12,4,0.000269719373763141,0
20,13,1,0.000161390797539439,0
20,14,0,7.27774043991847e-05,0
20,15,0,3.70451007696686e-05,0
20,16,0,2.42125334514237e-05,0
20,17,0,1.55164315721381e-05,0
20,18,0,1.50636920076294e-05,0
20,19,0,1.5446594958253e-05,0
20,20,0,1.52307932172282e-05,0
